,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_NN__alpha,param_NN__hidden_layer_sizes,param_ica__n_components,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
95,0.039731740951538086,0.0005875587463378906,0.627842866988284,0.6278434193499093,0.001,"(50, 50)",9,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50, 50), 'ica__n_components': 9}",13,0.6267123287671232,0.6281276962899051,0.6254295532646048,0.628448275862069,0.6275862068965518,0.627906976744186,0.6275862068965518,0.627906976744186,0.6319444444444444,0.6268271711092004,0.0030935574579085555,3.0088991440938056e-05,0.0021887550862273665,0.0005454364033310899
96,0.04353065490722656,0.0006664276123046875,0.627842866988284,0.6278434193499093,0.001,"(50, 50)",10,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50, 50), 'ica__n_components': 10}",13,0.6267123287671232,0.6281276962899051,0.6254295532646048,0.628448275862069,0.6275862068965518,0.627906976744186,0.6275862068965518,0.627906976744186,0.6319444444444444,0.6268271711092004,0.0067536448833709845,2.5707847439844433e-05,0.0021887550862273665,0.0005454364033310899
97,0.03917884826660156,0.0006641864776611329,0.627842866988284,0.6278434193499093,0.001,"(50, 50)",11,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50, 50), 'ica__n_components': 11}",13,0.6267123287671232,0.6281276962899051,0.6254295532646048,0.628448275862069,0.6275862068965518,0.627906976744186,0.6275862068965518,0.627906976744186,0.6319444444444444,0.6268271711092004,0.0017742351814595404,9.255437492237083e-05,0.0021887550862273665,0.0005454364033310899
98,0.054467201232910156,0.0005869865417480469,0.627842866988284,0.6278434193499093,0.001,"(50, 50)",12,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50, 50), 'ica__n_components': 12}",13,0.6267123287671232,0.6281276962899051,0.6254295532646048,0.628448275862069,0.6275862068965518,0.627906976744186,0.6275862068965518,0.627906976744186,0.6319444444444444,0.6268271711092004,0.008674975877752997,1.952297344528978e-05,0.0021887550862273665,0.0005454364033310899
99,0.030302953720092774,0.0005255699157714844,0.647829083390765,0.6528304994532684,0.0001,"(100,)",2,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (100,), 'ica__n_components': 2}",1,0.6267123287671232,0.6281276962899051,0.6701030927835051,0.678448275862069,0.6793103448275862,0.7028423772609819,0.6275862068965518,0.627906976744186,0.6354166666666666,0.6268271711092004,0.0013155617836217715,2.33614198673662e-05,0.02235603233986981,0.03182779270798524
100,0.03926825523376465,0.0005513668060302734,0.627842866988284,0.6278434193499093,0.0001,"(100,)",3,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (100,), 'ica__n_components': 3}",13,0.6267123287671232,0.6281276962899051,0.6254295532646048,0.628448275862069,0.6275862068965518,0.627906976744186,0.6275862068965518,0.627906976744186,0.6319444444444444,0.6268271711092004,0.015191405334891845,4.135242246019503e-05,0.0021887550862273665,0.0005454364033310899
101,0.022056770324707032,0.0006044387817382812,0.627842866988284,0.6278434193499093,0.0001,"(100,)",4,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (100,), 'ica__n_components': 4}",13,0.6267123287671232,0.6281276962899051,0.6254295532646048,0.628448275862069,0.6275862068965518,0.627906976744186,0.6275862068965518,0.627906976744186,0.6319444444444444,0.6268271711092004,0.0013624524558769563,5.343308771494114e-05,0.0021887550862273665,0.0005454364033310899
102,0.020367193222045898,0.0005642414093017578,0.627842866988284,0.6278434193499093,0.0001,"(100,)",5,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (100,), 'ica__n_components': 5}",13,0.6267123287671232,0.6281276962899051,0.6254295532646048,0.628448275862069,0.6275862068965518,0.627906976744186,0.6275862068965518,0.627906976744186,0.6319444444444444,0.6268271711092004,0.0011058941734546483,5.3767613289446844e-05,0.0021887550862273665,0.0005454364033310899
103,0.021953630447387695,0.0006154060363769531,0.07856650585802895,0.07856628228733997,0.0001,"(100,)",6,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (100,), 'ica__n_components': 6}",113,0.07876712328767123,0.07851596203623813,0.07903780068728522,0.07844827586206897,0.07931034482758621,0.07838070628768304,0.07931034482758621,0.07838070628768304,0.0763888888888889,0.07910576096302666,0.0009608165489569681,6.808750418536086e-05,0.0011022817113632546,0.0002743617279775702
104,0.03469915390014648,0.0005681037902832032,0.627842866988284,0.6278434193499093,0.0001,"(100,)",7,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (100,), 'ica__n_components': 7}",13,0.6267123287671232,0.6281276962899051,0.6254295532646048,0.628448275862069,0.6275862068965518,0.627906976744186,0.6275862068965518,0.627906976744186,0.6319444444444444,0.6268271711092004,0.0013054020131788066,3.232885601887853e-05,0.0021887550862273665,0.0005454364033310899
105,0.024037647247314452,0.0005889892578125,0.627842866988284,0.6278434193499093,0.0001,"(100,)",8,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (100,), 'ica__n_components': 8}",13,0.6267123287671232,0.6281276962899051,0.6254295532646048,0.628448275862069,0.6275862068965518,0.627906976744186,0.6275862068965518,0.627906976744186,0.6319444444444444,0.6268271711092004,0.002271408061727693,2.2225215745936055e-05,0.0021887550862273665,0.0005454364033310899
106,0.035608959197998044,0.0005720138549804687,0.6319779462439696,0.6369856613730811,0.0001,"(100,)",9,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (100,), 'ica__n_components': 9}",5,0.6541095890410958,0.642795513373598,0.6323024054982818,0.6698275862068965,0.6275862068965518,0.6261843238587425,0.6137931034482759,0.6192937123169682,0.6319444444444444,0.6268271711092004,0.0022341250177457927,2.9732010869351154e-05,0.01298221151267131,0.018139544013023073
107,0.04301762580871582,0.0005337715148925782,0.6175051688490696,0.6211250730966793,0.0001,"(100,)",10,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (100,), 'ica__n_components': 10}",105,0.6267123287671232,0.6281276962899051,0.6254295532646048,0.628448275862069,0.6275862068965518,0.627906976744186,0.5758620689655173,0.5943152454780362,0.6319444444444444,0.6268271711092004,0.008800113944222206,2.106864931948167e-05,0.020926961546232935,0.013415968292293606
108,0.03823981285095215,0.0007146358489990235,0.627842866988284,0.6278434193499093,0.0001,"(100,)",11,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (100,), 'ica__n_components': 11}",13,0.6267123287671232,0.6281276962899051,0.6254295532646048,0.628448275862069,0.6275862068965518,0.627906976744186,0.6275862068965518,0.627906976744186,0.6319444444444444,0.6268271711092004,0.0023968026616619765,0.0001230159098908752,0.0021887550862273665,0.0005454364033310899
109,0.04086151123046875,0.0007712841033935547,0.6271536871123363,0.6266372650647174,0.0001,"(100,)",12,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (100,), 'ica__n_components': 12}",97,0.6267123287671232,0.6272648835202761,0.6254295532646048,0.628448275862069,0.6275862068965518,0.627906976744186,0.6241379310344828,0.6227390180878553,0.6319444444444444,0.6268271711092004,0.005140210890402977,9.299265985027965e-05,0.002654417487376514,0.002025745619825302
110,0.021170425415039062,0.0004924297332763672,0.627842866988284,0.6278434193499093,0.0001,"(50,)",2,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50,), 'ica__n_components': 2}",13,0.6267123287671232,0.6281276962899051,0.6254295532646048,0.628448275862069,0.6275862068965518,0.627906976744186,0.6275862068965518,0.627906976744186,0.6319444444444444,0.6268271711092004,0.0011562204151625293,1.9723197670986517e-05,0.0021887550862273665,0.0005454364033310899
111,0.038978958129882814,0.0005121707916259765,0.627842866988284,0.6278434193499093,0.0001,"(50,)",3,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50,), 'ica__n_components': 3}",13,0.6267123287671232,0.6281276962899051,0.6254295532646048,0.628448275862069,0.6275862068965518,0.627906976744186,0.6275862068965518,0.627906976744186,0.6319444444444444,0.6268271711092004,0.014785741705991612,2.548443690010673e-05,0.0021887550862273665,0.0005454364033310899
